date,matchday,home,away,home_score,away_score,btts,total_goals,season,home_form_games_played,home_form_goals_scored,home_form_goals_conceded,home_form_btts_rate,home_form_avg_total_goals,away_form_games_played,away_form_goals_scored,away_form_goals_conceded,away_form_btts_rate,away_form_avg_total_goals,h2h_games,h2h_btts_rate,h2h_avg_goals,home_season_games,home_season_goals_scored,home_season_goals_conceded,home_season_btts_rate,home_season_win_rate,home_season_clean_sheets,home_season_failed_to_score,away_season_games,away_season_goals_scored,away_season_goals_conceded,away_season_btts_rate,away_season_win_rate,away_season_clean_sheets,away_season_failed_to_score,combined_form_btts_rate,combined_form_goals,defense_strength_diff,attack_strength_diff,home_season_avg_goals_for,home_season_avg_goals_against,away_season_avg_goals_for,away_season_avg_goals_against
2023-10-08,,15.30  Bayer 04 Leverkusen,(2-0)  1. FC Köln,3,0,0,3,2023-24,5,21,5,0.8,5.2,3,1,13,0.3333333333333333,4.666666666666667,0,0.0,0.0,3,12,4,1.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0.5666666666666667,22,-8,20,4.0,1.3333333333333333,,
2023-10-08,,17.30  FC Bayern München,(2-0)  SC Freiburg,3,0,0,3,2023-24,5,11,5,0.6,3.2,3,0,11,0.0,3.6666666666666665,0,0.0,0.0,1,3,1,1.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0.3,11,-6,11,3.0,1.0,,
2023-10-08,,19.30  Eintracht Frankfurt,(1-0)  1. FC Heidenheim 1846,2,0,0,2,2023-24,0,0,0,0.0,0.0,1,1,4,1.0,5.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,4,1.0,0.0,0,0,0.5,1,-4,-1,,,1.0,4.0
2023-10-20,,20.30  Borussia Dortmund,(0-0)  SV Werder Bremen,1,0,0,1,2023-24,5,13,4,0.6,3.4,5,5,8,0.6,2.6,0,0.0,0.0,1,2,2,1.0,0.0,0,0,1,0,1,0.0,0.0,0,1,0.6,18,-4,8,2.0,2.0,0.0,1.0
2023-10-21,,15.30  TSG 1899 Hoffenheim,(1-3)  Eintracht Frankfurt,1,3,1,4,2023-24,3,7,6,1.0,4.333333333333333,1,5,1,1.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1.0,12,5,2,,,,
2023-10-21,,SV Darmstadt 98,(1-2)  RB Leipzig,1,3,1,4,2023-24,1,1,4,1.0,5.0,0,0,0,0.0,0.0,0,0.0,0.0,1,1,4,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,1,4,1,1.0,4.0,,
2023-10-21,,1. FC Union Berlin,(0-1)  VfB Stuttgart,0,3,0,3,2023-24,5,8,4,0.2,2.4,5,8,10,0.8,3.6,0,0.0,0.0,1,0,2,0.0,0.0,0,1,1,1,5,1.0,0.0,0,0,0.5,16,-6,0,0.0,2.0,1.0,5.0
2023-10-21,,SC Freiburg,(2-1)  VfL Bochum 1848,2,1,1,3,2023-24,5,3,7,0.4,2.0,1,1,4,1.0,5.0,0,0.0,0.0,2,2,4,0.5,0.0,1,1,0,0,0,0.0,0.0,0,0,0.7,4,3,2,1.0,2.0,,
2023-10-21,,VfL Wolfsburg,(1-1)  Bayer 04 Leverkusen,1,2,1,3,2023-24,5,9,6,0.8,3.0,5,8,8,1.0,3.2,0,0.0,0.0,2,4,1,0.5,1.0,1,0,1,2,2,1.0,0.0,0,0,0.9,17,-2,1,2.0,0.5,2.0,2.0
2023-10-21,,18.30  1. FSV Mainz 05,(1-2)  FC Bayern München,1,3,1,4,2023-24,2,1,3,0.5,2.0,3,8,5,1.0,4.333333333333333,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.75,9,-2,-7,,,,
2023-10-22,,17.30  1. FC Heidenheim 1846,(2-3)  FC Augsburg,2,5,1,7,2023-24,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
2023-10-22,,15.30  1. FC Köln,(1-0)  Borussia Mönchengladbach,3,1,1,4,2023-24,5,5,5,0.4,2.0,5,4,10,0.6,2.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,9,-5,1,,,,
2023-10-27,,20.30  VfL Bochum 1848,(1-0)  1. FSV Mainz 05,2,2,1,4,2023-24,3,3,4,0.6666666666666666,2.3333333333333335,5,3,10,0.6,2.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,4,0.0,0.0,0,1,0.6333333333333333,6,-6,0,,,0.0,4.0
2023-10-28,,Borussia Mönchengladbach,(1-1)  1. FC Heidenheim 1846,2,1,1,3,2023-24,5,4,1,0.0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,1,0,1,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0,0.0,4,1,4,0.0,1.0,,
2023-10-28,,18.30  RB Leipzig,(4-0)  1. FC Köln,6,0,0,6,2023-24,5,11,7,0.8,3.6,0,0,0,0.0,0.0,0,0.0,0.0,1,2,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.4,11,7,11,2.0,2.0,,
2023-10-28,,VfB Stuttgart,(0-2)  TSG 1899 Hoffenheim,2,3,1,5,2023-24,5,20,2,0.4,4.4,4,11,1,0.25,3.0,0,0.0,0.0,3,13,1,0.3333333333333333,1.0,2,0,2,5,1,0.5,1.0,1,0,0.325,31,1,9,4.333333333333333,0.3333333333333333,2.5,0.5
2023-10-28,,15.30  FC Bayern München,(0-0)  SV Darmstadt 98,8,0,0,8,2023-24,5,15,2,0.4,3.4,1,2,1,1.0,3.0,0,0.0,0.0,1,7,0,0.0,1.0,1,0,1,2,1,1.0,1.0,0,0,0.7,17,1,13,7.0,0.0,2.0,1.0
2023-10-28,,SV Werder Bremen,(1-0)  1. FC Union Berlin,2,0,0,2,2023-24,5,7,9,0.4,3.2,5,4,8,0.6,2.4,0,0.0,0.0,1,4,0,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,0.5,11,1,3,4.0,0.0,,
2023-10-28,,FC Augsburg,(1-2)  VfL Wolfsburg,3,2,1,5,2023-24,5,10,9,0.8,3.8,2,4,3,1.0,3.5,0,0.0,0.0,4,9,9,1.0,0.25,0,0,0,0,0,0.0,0.0,0,0,0.9,14,6,6,2.25,2.25,,
2023-10-29,,15.30  Eintracht Frankfurt,(2-1)  Borussia Dortmund,3,3,1,6,2023-24,5,3,5,0.6,1.6,2,8,5,1.0,6.5,0,0.0,0.0,1,1,1,1.0,0.0,0,0,1,4,2,1.0,1.0,0,0,0.8,11,0,-5,1.0,1.0,4.0,2.0
2023-10-29,,17.30  Bayer 04 Leverkusen,(1-0)  SC Freiburg,2,1,1,3,2023-24,3,4,3,0.3333333333333333,2.3333333333333335,5,5,10,0.6,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.4666666666666667,9,-7,-1,,,,
2023-11-03,,20.30  SV Darmstadt 98,(1-1)  VfL Bochum 1848,1,2,1,3,2023-24,0,0,0,0.0,0.0,2,3,3,1.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,2,1.0,0.0,0,0,0.5,3,-3,-3,,,2.0,2.0
2023-11-04,,15.30  1. FC Union Berlin,(0-2)  Eintracht Frankfurt,0,3,0,3,2023-24,5,10,2,0.4,2.4,2,5,1,0.5,3.0,0,0.0,0.0,1,4,1,1.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0.45,15,1,5,4.0,1.0,,
2023-11-04,,SC Freiburg,(1-3)  Borussia Mönchengladbach,3,3,1,6,2023-24,5,4,7,0.4,2.2,0,0,0,0.0,0.0,0,0.0,0.0,3,4,5,0.6666666666666666,0.3333333333333333,1,1,0,0,0,0.0,0.0,0,0,0.2,4,7,4,1.3333333333333333,1.6666666666666667,,
2023-11-04,,1. FSV Mainz 05,(0-0)  RB Leipzig,2,0,0,2,2023-24,5,7,9,0.6,3.2,5,6,2,0.2,1.6,0,0.0,0.0,2,1,6,0.5,0.0,0,1,2,4,0,0.0,1.0,2,0,0.4,13,7,1,0.5,3.0,2.0,0.0
2023-11-04,,1. FC Köln,(1-1)  FC Augsburg,1,1,1,2,2023-24,5,3,10,0.6,2.6,5,7,11,1.0,3.6,0,0.0,0.0,3,2,7,0.6666666666666666,0.0,0,1,0,0,0,0.0,0.0,0,0,0.8,10,-1,-4,0.6666666666666666,2.3333333333333335,,
2023-11-04,,TSG 1899 Hoffenheim,(0-2)  Bayer 04 Leverkusen,2,3,1,5,2023-24,5,12,9,1.0,4.2,5,15,5,0.6,4.0,0,0.0,0.0,2,4,3,1.0,0.5,0,0,1,3,0,0.0,1.0,1,0,0.8,27,4,-3,2.0,1.5,3.0,0.0
2023-11-04,,18.30  Borussia Dortmund,(0-2)  FC Bayern München,0,4,0,4,2023-24,5,18,5,0.6,4.6,5,16,2,0.4,3.6,0,0.0,0.0,1,1,0,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,0.5,34,3,2,1.0,0.0,,
2023-11-05,,15.30  VfL Wolfsburg,(1-1)  SV Werder Bremen,2,2,1,4,2023-24,5,7,7,0.6,2.8,3,4,4,1.0,2.6666666666666665,0,0.0,0.0,1,2,0,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,0.8,11,3,3,2.0,0.0,,
2023-11-05,,17.30  1. FC Heidenheim 1846,(0-0)  VfB Stuttgart,2,0,0,2,2023-24,1,2,5,1.0,7.0,5,7,7,0.6,2.8,0,0.0,0.0,1,2,5,1.0,0.0,0,0,2,5,1,0.5,1.0,1,0,0.8,9,-2,-5,2.0,5.0,2.5,0.5
2023-11-10,,20.30  Borussia Mönchengladbach,(2-0)  VfL Wolfsburg,4,0,0,4,2023-24,5,12,7,0.8,3.8,3,2,8,0.3333333333333333,3.3333333333333335,0,0.0,0.0,1,2,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5666666666666667,14,-1,10,2.0,2.0,,
2023-11-11,,SV Darmstadt 98,1. FSV Mainz 05,0,0,0,0,2023-24,2,2,7,1.0,4.5,5,8,9,0.6,3.4,0,0.0,0.0,2,2,7,1.0,0.0,0,0,3,3,6,0.3333333333333333,0.3333333333333333,1,1,0.8,10,-2,-6,1.0,3.5,1.0,2.0
2023-11-11,,VfB Stuttgart,(1-1)  Borussia Dortmund,2,1,1,3,2023-24,5,18,4,0.4,4.4,5,9,6,1.0,3.0,0,0.0,0.0,4,15,4,0.5,0.75,2,0,0,0,0,0.0,0.0,0,0,0.7,27,-2,9,3.75,1.0,,
2023-11-11,,18.30  VfL Bochum 1848,(1-0)  1. FC Köln,1,1,1,2,2023-24,2,3,3,1.0,3.0,5,3,11,0.6,2.8,0,0.0,0.0,1,1,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.8,6,-8,0,1.0,1.0,,
2023-11-11,,15.30  FC Bayern München,(2-0)  1. FC Heidenheim 1846,4,2,1,6,2023-24,5,19,1,0.2,4.0,2,2,4,0.5,3.0,0,0.0,0.0,2,15,0,0.0,1.0,2,0,2,2,4,0.5,0.0,0,1,0.35,21,-3,17,7.5,0.0,1.0,2.0
2023-11-11,,FC Augsburg,(0-1)  TSG 1899 Hoffenheim,1,1,1,2,2023-24,5,12,11,1.0,4.6,5,10,6,0.6,3.2,1,0.0,4.0,5,12,11,1.0,0.4,0,0,0,0,0,0.0,0.0,0,0,0.8,22,5,2,2.4,2.2,,
2023-11-12,,19.30  RB Leipzig,(1-1)  SC Freiburg,3,1,1,4,2023-24,2,7,0,0.0,3.5,4,8,11,1.0,4.75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,15,-11,-1,,,,
2023-11-12,,15.30  Bayer 04 Leverkusen,(1-0)  1. FC Union Berlin,4,0,0,4,2023-24,5,19,5,0.8,4.8,5,4,8,0.6,2.4,0,0.0,0.0,4,15,4,0.75,1.0,1,0,1,0,2,0.0,0.0,0,1,0.7,23,-3,15,3.75,1.0,0.0,2.0
2023-11-12,,17.30  SV Werder Bremen,(1-0)  Eintracht Frankfurt,2,2,1,4,2023-24,3,6,9,1.0,5.0,5,4,6,0.8,2.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,3,0.5,0.0,0,1,0.9,10,3,2,,,0.5,1.5
2023-11-24,,20.30  1. FC Köln,(0-1)  FC Bayern München,0,1,0,1,2023-24,4,8,7,0.5,3.75,5,10,7,0.8,3.4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4,0,0.0,1.0,1,0,0.65,18,0,-2,,,4.0,0.0
2023-11-25,,15.30  Borussia Dortmund,(3-2)  Borussia Mönchengladbach,4,2,1,6,2023-24,5,19,11,1.0,6.0,0,0,0,0.0,0.0,0,0.0,0.0,1,4,2,1.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0.5,19,11,19,4.0,2.0,,
2023-11-25,,1. FC Union Berlin,(0-1)  FC Augsburg,1,1,1,2,2023-24,5,5,7,0.2,2.4,4,7,6,0.75,3.25,1,1.0,4.0,2,0,5,0.0,0.0,0,2,0,0,0,0.0,0.0,0,0,0.475,12,1,-2,0.0,2.5,,
2023-11-25,,SC Freiburg,(1-1)  SV Darmstadt 98,1,1,1,2,2023-24,5,7,9,0.6,3.2,1,1,5,1.0,6.0,0,0.0,0.0,4,7,8,0.75,0.25,1,1,1,1,5,1.0,0.0,0,0,0.8,8,4,6,1.75,2.0,1.0,5.0
2023-11-25,,SV Werder Bremen,(0-2)  Bayer 04 Leverkusen,0,3,0,3,2023-24,5,8,5,0.2,2.6,5,14,7,0.8,4.2,0,0.0,0.0,2,6,0,0.0,1.0,2,0,2,6,2,0.5,1.0,1,0,0.5,22,-2,-6,3.0,0.0,3.0,1.0
2023-11-25,,18.30  Eintracht Frankfurt,(1-2)  VfB Stuttgart,1,2,1,3,2023-24,5,8,4,0.4,2.4,1,3,3,1.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.7,11,1,5,,,,
2023-11-25,,VfL Wolfsburg,(1-0)  RB Leipzig,2,1,1,3,2023-24,5,8,6,0.8,2.8,5,7,9,0.6,3.2,0,0.0,0.0,3,5,3,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0.0,0.0,0,0,0.7,15,-3,1,1.6666666666666667,1.0,,
2023-11-26,,15.30  1. FC Heidenheim 1846,VfL Bochum 1848,0,0,0,0,2023-24,1,4,2,1.0,6.0,5,6,9,0.6,3.0,0,0.0,0.0,1,4,2,1.0,1.0,0,0,3,2,4,0.6666666666666666,0.0,1,1,0.8,10,-7,-2,4.0,2.0,0.6666666666666666,1.3333333333333333
2023-11-26,,17.30  TSG 1899 Hoffenheim,(0-1)  1. FSV Mainz 05,1,1,1,2,2023-24,1,2,0,0.0,2.0,5,9,5,0.6,2.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.3,11,-5,-7,,,,
2023-12-01,,20.30  SV Darmstadt 98,(0-0)  1. FC Köln,0,1,0,1,2023-24,1,1,2,1.0,3.0,5,2,5,0.2,1.4,0,0.0,0.0,1,1,2,1.0,0.0,0,0,1,0,1,0.0,0.0,0,1,0.6,3,-3,-1,1.0,2.0,0.0,1.0
2023-12-02,,18.30  VfB Stuttgart,(1-0)  SV Werder Bremen,2,0,0,2,2023-24,5,8,14,0.8,4.4,2,3,4,0.5,3.5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.65,11,10,5,,,,
2023-12-02,,15.30  RB Leipzig,(2-1)  1. FC Heidenheim 1846,2,1,1,3,2023-24,5,10,3,0.4,2.6,0,0,0,0.0,0.0,0,0.0,0.0,1,3,0,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,0.2,10,3,10,3.0,0.0,,
2023-12-02,,Borussia Mönchengladbach,(0-0)  TSG 1899 Hoffenheim,2,1,1,3,2023-24,5,6,2,0.2,1.6,5,4,5,0.4,1.8,0,0.0,0.0,2,2,2,0.5,0.5,0,1,0,0,0,0.0,0.0,0,0,0.30000000000000004,10,-3,2,1.0,1.0,,
2023-12-02,,VfL Bochum 1848,(2-1)  VfL Wolfsburg,3,1,1,4,2023-24,5,5,4,0.4,1.8,3,6,8,1.0,4.666666666666667,0,0.0,0.0,4,2,4,0.5,0.0,2,2,0,0,0,0.0,0.0,0,0,0.7,11,-4,-1,0.5,1.0,,
2023-12-03,,19.30  FC Augsburg,(1-0)  Eintracht Frankfurt,2,1,1,3,2023-24,0,0,0,0.0,0.0,5,5,7,0.8,2.4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,3,5,0.6666666666666666,0.0,0,1,0.4,5,-7,-5,,,1.0,1.6666666666666667
2023-12-03,,15.30  1. FSV Mainz 05,(0-0)  SC Freiburg,0,1,0,1,2023-24,5,4,8,0.8,2.4,5,9,5,0.6,2.8,0,0.0,0.0,1,1,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.7,13,3,-5,1.0,1.0,,
2023-12-03,,17.30  Bayer 04 Leverkusen,(0-1)  Borussia Dortmund,1,1,1,2,2023-24,4,6,4,0.5,2.5,5,8,5,0.4,2.6,1,0.0,2.0,1,2,1,1.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0.45,14,-1,-2,2.0,1.0,,
2023-12-08,,20.30  TSG 1899 Hoffenheim,(2-0)  VfL Bochum 1848,3,1,1,4,2023-24,5,11,6,0.6,3.4,5,2,19,0.2,4.2,0,0.0,0.0,1,1,3,1.0,0.0,0,0,1,0,5,0.0,0.0,0,1,0.4,13,-13,9,1.0,3.0,0.0,5.0
2023-12-09,,15.30  1. FC Union Berlin,(1-0)  Borussia Mönchengladbach,3,1,1,4,2023-24,5,8,5,0.4,2.6,5,4,12,0.6,3.2,0,0.0,0.0,2,4,4,0.5,0.5,0,1,1,1,3,1.0,0.0,0,0,0.5,12,-7,4,2.0,2.0,1.0,3.0
2023-12-09,,Eintracht Frankfurt,(3-1)  FC Bayern München,5,1,1,6,2023-24,5,10,3,0.6,2.6,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.3,10,3,10,,,,
2023-12-09,,VfL Wolfsburg,(0-0)  SC Freiburg,0,1,0,1,2023-24,5,8,6,0.8,2.8,5,6,5,0.6,2.2,0,0.0,0.0,4,7,4,0.75,0.75,1,0,1,1,0,0.0,1.0,1,0,0.7,14,1,2,1.75,1.0,1.0,0.0
2023-12-09,,SV Werder Bremen,(1-0)  FC Augsburg,2,0,0,2,2023-24,5,8,7,0.2,3.0,5,3,11,0.4,2.8,0,0.0,0.0,3,6,3,0.0,0.6666666666666666,2,1,1,0,2,0.0,0.0,0,1,0.30000000000000004,11,-4,5,2.0,1.0,0.0,2.0
2023-12-09,,1. FC Heidenheim 1846,(1-0)  SV Darmstadt 98,3,2,1,5,2023-24,2,3,3,0.5,3.0,1,0,1,0.0,1.0,0,0.0,0.0,2,3,3,0.5,0.5,1,0,1,0,1,0.0,0.0,0,1,0.25,3,2,3,1.5,1.5,0.0,1.0
2023-12-09,,18.30  Borussia Dortmund,(1-1)  RB Leipzig,2,3,1,5,2023-24,5,16,7,0.4,4.6,3,3,4,1.0,2.3333333333333335,0,0.0,0.0,2,1,4,0.0,0.5,1,1,0,0,0,0.0,0.0,0,0,0.7,19,3,13,0.5,2.0,,
2023-12-10,,17.30  1. FC Köln,1. FSV Mainz 05,0,0,0,0,2023-24,5,9,4,0.4,2.6,5,6,7,0.4,2.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,3,6,0.25,0.25,2,2,0.4,15,-3,3,,,0.75,1.5
2023-12-10,,15.30  VfB Stuttgart,(1-0)  Bayer 04 Leverkusen,1,1,1,2,2023-24,5,7,7,0.8,2.8,5,4,10,0.6,2.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.7,11,-3,3,,,,
2023-12-15,,20.30  Borussia Mönchengladbach,(1-1)  SV Werder Bremen,2,2,1,4,2023-24,5,15,7,0.8,4.4,4,6,6,1.0,3.0,0,0.0,0.0,2,6,2,0.5,0.5,1,0,1,2,2,1.0,0.0,0,0,0.9,21,1,9,3.0,1.0,2.0,2.0
2023-12-16,,15.30  1. FSV Mainz 05,(0-1)  1. FC Heidenheim 1846,0,1,0,1,2023-24,5,3,7,0.6,2.0,0,0,0,0.0,0.0,0,0.0,0.0,2,1,2,0.5,0.0,0,1,0,0,0,0.0,0.0,0,0,0.3,3,7,3,0.5,1.0,,
2023-12-16,,VfL Bochum 1848,(1-0)  1. FC Union Berlin,3,0,0,3,2023-24,5,5,5,0.6,2.0,5,4,11,0.6,3.0,0,0.0,0.0,5,5,5,0.6,0.2,2,2,2,0,6,0.0,0.0,0,2,0.6,9,-6,1,1.0,1.0,0.0,3.0
2023-12-16,,FC Augsburg,(1-1)  Borussia Dortmund,1,1,1,2,2023-24,5,9,8,1.0,3.4,5,7,6,1.0,2.6,0,0.0,0.0,6,13,12,1.0,0.3333333333333333,0,0,1,1,2,1.0,0.0,0,0,1.0,16,2,2,2.1666666666666665,2.0,1.0,2.0
2023-12-16,,SV Darmstadt 98,(0-0)  VfL Wolfsburg,0,1,0,1,2023-24,3,2,7,0.6666666666666666,3.0,5,3,6,0.2,1.8,0,0.0,0.0,3,2,7,0.6666666666666666,0.0,1,1,2,2,2,0.5,0.5,0,1,0.43333333333333335,5,1,-1,0.6666666666666666,2.3333333333333335,1.0,1.0
2023-12-16,,18.30  RB Leipzig,(1-1)  TSG 1899 Hoffenheim,3,1,1,4,2023-24,5,14,7,0.8,4.2,5,6,9,1.0,3.0,0,0.0,0.0,2,8,2,0.5,0.5,1,0,0,0,0,0.0,0.0,0,0,0.9,20,-2,8,4.0,1.0,,
2023-12-17,,19.30  FC Bayern München,(1-0)  VfB Stuttgart,3,0,0,3,2023-24,1,5,0,0.0,5.0,5,4,9,0.6,2.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.3,9,-9,1,,,,
2023-12-17,,17.30  Bayer 04 Leverkusen,(1-0)  Eintracht Frankfurt,3,0,0,3,2023-24,5,7,5,0.6,2.4,5,5,8,0.8,2.6,0,0.0,0.0,2,3,2,1.0,0.5,0,0,4,4,7,0.75,0.0,0,1,0.7,12,-3,2,1.5,1.0,1.0,1.75
2023-12-17,,15.30  SC Freiburg,(0-0)  1. FC Köln,2,0,0,2,2023-24,5,9,6,0.6,3.0,5,2,5,0.2,1.4,0,0.0,0.0,1,1,0,0.0,1.0,1,0,2,1,1,0.0,0.5,1,1,0.4,11,1,7,1.0,0.0,0.5,0.5
2023-12-19,,18.30  SV Werder Bremen,(0-0)  RB Leipzig,1,1,1,2,2023-24,5,12,8,1.0,4.0,5,5,3,0.0,1.6,0,0.0,0.0,2,4,4,1.0,0.5,0,0,3,4,2,0.0,0.6666666666666666,2,1,0.5,17,5,7,2.0,2.0,1.3333333333333333,0.6666666666666666
2023-12-19,,20.30  Borussia Dortmund,(1-1)  1. FSV Mainz 05,1,1,1,2,2023-24,5,11,4,0.6,3.0,5,9,6,1.0,3.0,0,0.0,0.0,2,3,2,0.5,0.5,1,0,1,2,2,1.0,0.0,0,0,0.8,20,-2,2,1.5,1.0,2.0,2.0
2023-12-19,,TSG 1899 Hoffenheim,(2-1)  SV Darmstadt 98,3,3,1,6,2023-24,5,13,9,1.0,4.4,1,1,3,1.0,4.0,0,0.0,0.0,3,6,6,1.0,0.3333333333333333,0,0,1,1,3,1.0,0.0,0,0,1.0,14,6,12,2.0,2.0,1.0,3.0
2023-12-20,,18.30  1. FC Union Berlin,(0-0)  1. FC Köln,2,0,0,2,2023-24,4,5,2,0.5,1.75,5,2,6,0.2,1.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,1,3,0.0,0.3333333333333333,1,2,0.35,7,-4,3,,,0.3333333333333333,1.0
2023-12-20,,20.30  Bayer 04 Leverkusen,(3-0)  VfL Bochum 1848,4,0,0,4,2023-24,2,5,1,0.5,3.0,2,2,8,0.5,5.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,7,-7,3,,,,
2023-12-20,,Eintracht Frankfurt,(0-1)  Borussia Mönchengladbach,2,1,1,3,2023-24,5,12,4,0.8,3.2,5,5,6,1.0,2.2,0,0.0,0.0,1,5,1,1.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0.9,17,-2,7,5.0,1.0,,
2023-12-20,,VfL Wolfsburg,(1-2)  FC Bayern München,1,2,1,3,2023-24,5,7,5,0.6,2.4,4,11,6,1.0,4.25,0,0.0,0.0,5,7,5,0.6,0.6,1,1,1,3,1,1.0,1.0,0,0,0.8,18,-1,-4,1.4,1.0,3.0,1.0
2023-12-20,,VfB Stuttgart,(2-0)  FC Augsburg,3,0,0,3,2023-24,5,17,5,0.6,4.4,4,3,12,0.75,3.75,0,0.0,0.0,5,17,5,0.6,0.8,2,0,1,1,3,1.0,0.0,0,0,0.675,20,-7,14,3.4,1.0,1.0,3.0
2023-12-20,,1. FC Heidenheim 1846,(0-1)  SC Freiburg,3,2,1,5,2023-24,3,6,5,0.6666666666666666,3.6666666666666665,5,8,3,0.4,2.2,0,0.0,0.0,3,6,5,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0.0,0.0,0,0,0.5333333333333333,14,2,-2,2.0,1.6666666666666667,,
2024-01-12,,20.30  FC Bayern München,(1-0)  TSG 1899 Hoffenheim,3,0,0,3,2023-24,5,14,7,0.6,4.2,5,6,8,0.8,2.8,0,0.0,0.0,1,2,2,1.0,0.0,0,0,1,3,2,1.0,1.0,0,0,0.7,20,-1,8,2.0,2.0,3.0,2.0
2024-01-13,,FC Augsburg,(0-0)  Bayer 04 Leverkusen,0,1,0,1,2023-24,5,8,7,1.0,3.0,5,8,4,0.4,2.4,0,0.0,0.0,7,14,13,1.0,0.2857142857142857,0,0,0,0,0,0.0,0.0,0,0,0.7,16,3,0,2.0,1.8571428571428572,,
2024-01-13,,1. FC Köln,(1-0)  1. FC Heidenheim 1846,1,1,1,2,2023-24,5,4,10,0.8,2.8,2,1,6,0.5,3.5,0,0.0,0.0,4,3,8,0.75,0.0,0,1,2,1,6,0.5,0.0,0,1,0.65,5,4,3,0.75,2.0,0.5,3.0
2024-01-13,,18.30  SV Darmstadt 98,(0-1)  Borussia Dortmund,0,3,0,3,2023-24,0,0,0,0.0,0.0,5,8,6,0.6,2.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,1.0,0.0,0,0,0.3,8,-6,-8,,,1.0,1.0
2024-01-13,,SC Freiburg,1. FC Union Berlin,0,0,0,0,2023-24,5,8,9,0.8,3.4,5,6,8,0.4,2.8,1,0.0,0.0,5,8,9,0.8,0.2,1,1,3,1,6,0.3333333333333333,0.0,0,2,0.6000000000000001,14,1,2,1.6,1.8,0.3333333333333333,2.0
2024-01-13,,15.30  RB Leipzig,(0-1)  Eintracht Frankfurt,0,1,0,1,2023-24,5,8,3,0.4,2.2,5,10,5,1.0,3.0,0,0.0,0.0,2,5,1,0.5,1.0,1,0,0,0,0,0.0,0.0,0,0,0.7,18,-2,-2,2.5,0.5,,
2024-01-13,,1. FSV Mainz 05,(0-1)  VfL Wolfsburg,1,1,1,2,2023-24,5,3,6,0.2,1.8,5,8,4,0.4,2.4,1,0.0,3.0,5,3,6,0.2,0.2,3,3,1,1,3,1.0,0.0,0,0,0.30000000000000004,11,2,-5,0.6,1.2,1.0,3.0
